percent,ankle,knee,hip
0,14.783,27.170,2.285
2,13.740,26.262,4.058
4,12.475,24.970,5.728
6,9.497,22.212,9.593
8,8.189,20.303,10.150
10,5.412,18.640,13.606
12,4.551,15.904,15.076
14,2.141,12.171,16.357
16,-0.706,10.147,17.044
18,-3.372,7.335,19.663
20,-5.054,2.940,20.375
22,-7.643,-0.359,21.312
24,-10.413,-3.834,21.203
26,-12.205,-7.763,20.623
28,-12.473,-9.500,20.753
30,-14.625,-12.773,19.326
32,-16.052,-16.273,18.650
34,-16.513,-18.684,17.147
36,-17.496,-20.303,16.070
38,-18.509,-23.295,14.522
40,-17.255,-23.614,12.113
42,-17.826,-25.398,9.165
44,-17.623,-26.613,7.736
46,-15.600,-26.558,4.600
48,-14.650,-25.599,3.088
50,-14.140,-26.237,0.896
52,-12.734,-24.646,-2.333
54,-10.812,-22.384,-5.129
56,-8.580,-20.309,-6.835
58,-6.121,-19.884,-9.187
60,-3.611,-17.058,-10.894
62,-2.346,-14.549,-12.767
64,1.027,-10.092,-15.362
66,3.976,-7.817,-15.253
68,4.798,-4.776,-16.055
70,7.571,-0.138,-17.052
72,10.654,2.090,-19.135
74,10.862,6.456,-18.874
76,13.248,10.014,-19.269
78,16.228,13.135,-18.048
80,16.424,15.306,-18.155
82,17.937,18.093,-16.278
84,17.994,20.448,-16.204
86,19.568,22.052,-14.545
88,19.784,24.517,-12.751
90,20.381,26.605,-11.097
92,19.515,26.938,-7.583
94,18.631,27.570,-6.509
96,18.366,27.461,-3.518
98,17.141,27.847,-1.272
100,16.674,27.913,0.888
