percent,ankle,knee,hip
0,15.318,21.425,26.166
2,12.283,18.113,26.211
4,10.958,16.076,25.543
6,7.324,13.177,25.592
8,4.702,8.536,24.707
10,3.114,6.861,21.832
12,0.051,3.462,20.087
14,-2.568,-1.269,19.114
16,-4.621,-3.799,15.591
18,-7.348,-7.563,12.167
20,-10.082,-10.916,10.555
22,-11.880,-14.919,7.903
24,-14.929,-16.229,4.253
26,-16.800,-19.986,-0.175
28,-17.088,-20.981,-2.316
30,-18.865,-23.369,-5.755
32,-19.608,-25.700,-9.646
34,-20.355,-24.942,-12.418
36,-20.902,-25.683,-14.598
38,-20.132,-27.282,-18.066
40,-20.746,-26.224,-18.888
42,-19.696,-25.152,-21.448
44,-17.427,-24.385,-22.854
46,-16.706,-23.649,-22.933
48,-14.382,-21.490,-25.124
50,-14.033,-18.442,-25.543
52,-11.165,-16.572,-24.095
54,-8.100,-13.773,-24.323
56,-6.804,-10.176,-23.490
58,-4.209,-7.126,-22.011
60,-1.162,-4.120,-20.516
62,2.026,-0.777,-19.631
64,4.123,3.133,-15.720
66,6.531,5.668,-13.261
68,9.572,10.082,-11.590
70,12.930,12.842,-8.807
72,14.702,15.840,-4.300
74,16.210,17.870,-1.032
76,18.018,21.192,0.915
78,20.216,23.124,3.950
80,21.084,25.667,8.771
82,21.463,25.859,10.286
84,22.665,27.930,13.624
86,23.037,28.939,17.045
88,22.508,29.326,19.528
90,21.429,29.248,20.754
92,20.504,26.823,22.681
94,20.909,26.184,25.345
96,18.778,24.268,26.210
98,17.755,22.724,26.426
100,16.160,20.220,27.063
