percent,ankle,knee,hip
0,4.704,17.399,23.385
2,7.690,18.998,20.383
4,8.959,20.058,18.486
6,12.019,20.015,15.319
8,15.079,19.808,12.612
10,16.713,19.144,8.218
12,17.008,19.364,4.084
14,18.715,17.873,0.391
16,19.460,16.747,-2.035
18,21.274,16.123,-6.779
20,22.060,14.944,-9.109
22,21.920,12.850,-13.597
24,21.181,11.472,-16.666
26,20.683,7.843,-18.540
28,20.304,6.784,-22.287
30,19.368,5.055,-23.670
32,17.542,1.008,-24.813
34,15.693,-1.088,-26.358
36,13.698,-3.559,-28.174
38,12.251,-5.125,-27.800
40,9.240,-6.946,-28.358
42,7.556,-8.456,-28.082
44,5.448,-11.012,-27.202
46,2.615,-13.896,-25.172
48,-0.012,-14.831,-23.958
50,-3.262,-15.554,-21.061
52,-5.661,-15.960,-19.931
54,-6.988,-17.992,-16.004
56,-9.366,-17.379,-13.210
58,-12.056,-17.092,-10.144
60,-13.302,-16.997,-5.668
62,-16.168,-17.021,-2.832
64,-17.059,-15.750,0.642
66,-17.627,-15.799,5.476
68,-18.321,-14.839,8.929
70,-20.194,-12.664,12.114
72,-18.898,-10.668,15.594
74,-19.660,-9.641,18.056
76,-20.117,-6.644,21.563
78,-19.420,-3.560,22.565
80,-17.878,-1.272,25.131
82,-15.609,0.601,26.355
84,-13.412,2.025,27.622
86,-12.069,4.964,29.215
88,-9.942,8.005,29.974
90,-7.847,9.780,30.749
92,-6.002,10.484,28.972
94,-2.941,13.657,28.366
96,-0.292,14.641,28.049
98,1.955,16.219,24.721
100,4.789,17.623,22.687
