percent,ankle,knee,hip
0,11.048,11.482,24.198
2,13.449,11.210,25.558
4,14.671,12.233,26.775
6,15.932,12.594,27.228
8,16.828,13.125,28.597
10,16.561,13.430,28.113
12,17.501,13.398,27.525
14,17.512,12.423,26.248
16,17.439,12.524,23.649
18,17.094,11.565,22.963
20,16.142,10.469,20.585
22,14.689,8.934,17.864
24,14.403,8.564,15.765
26,12.289,6.441,12.066
28,10.492,6.603,8.075
30,8.323,4.098,6.696
32,6.457,2.163,3.296
34,4.623,0.688,-0.321
36,4.454,0.492,-3.870
38,1.457,-1.065,-7.913
40,-0.556,-2.450,-11.560
42,-2.349,-4.319,-13.143
44,-4.706,-5.226,-16.879
46,-6.220,-6.528,-19.442
48,-8.604,-8.020,-21.419
50,-9.816,-9.465,-23.317
52,-11.852,-9.708,-23.810
54,-12.937,-10.419,-26.173
56,-14.000,-9.586,-26.494
58,-13.705,-11.018,-26.189
60,-14.420,-10.585,-26.761
62,-15.362,-10.448,-25.923
64,-15.546,-9.602,-23.630
66,-16.180,-9.803,-22.435
68,-14.145,-9.878,-21.522
70,-14.932,-7.659,-18.910
72,-13.548,-7.683,-15.614
74,-12.904,-6.691,-12.801
76,-10.618,-5.826,-10.817
78,-8.900,-3.309,-6.611
80,-6.470,-3.169,-4.582
82,-5.028,-0.958,0.545
84,-2.784,1.196,3.586
86,-1.833,1.831,6.884
88,1.398,2.868,10.626
90,2.304,4.759,12.163
92,3.916,5.843,15.443
94,7.137,8.218,19.057
96,7.786,7.796,20.264
98,9.523,10.286,23.959
100,11.055,10.714,24.763
