percent,ankle,knee,hip
0,17.272,4.109,13.123
2,18.247,5.926,13.452
4,19.609,6.330,12.677
6,20.005,7.676,13.068
8,19.887,8.493,14.853
10,18.692,9.901,14.597
12,19.991,10.312,14.046
14,17.784,9.600,13.202
16,18.636,11.659,12.635
18,16.126,10.223,11.513
20,16.070,10.233,10.745
22,14.299,10.723,9.493
24,12.480,10.888,8.819
26,10.272,9.773,7.157
28,7.499,9.079,4.465
30,4.946,8.978,3.712
32,3.103,9.113,1.105
34,0.244,7.605,0.369
36,-0.815,7.012,-0.821
38,-3.114,5.200,-3.559
40,-5.681,4.943,-3.854
42,-9.149,3.050,-6.271
44,-10.893,1.037,-8.164
46,-12.588,1.136,-8.550
48,-13.354,-0.098,-9.917
50,-14.666,-2.548,-9.522
52,-16.805,-3.999,-11.462
54,-17.030,-3.621,-11.758
56,-17.113,-4.934,-12.409
58,-18.448,-6.685,-11.078
60,-17.408,-6.172,-11.382
62,-16.436,-7.273,-11.391
64,-16.486,-7.950,-10.121
66,-16.674,-9.299,-10.020
68,-13.860,-8.209,-9.942
70,-12.832,-9.276,-9.425
72,-10.583,-9.987,-6.494
74,-9.475,-7.944,-6.941
76,-8.577,-9.196,-4.350
78,-5.610,-7.411,-2.731
80,-3.660,-7.471,-1.583
82,-2.071,-6.937,0.181
84,0.255,-6.331,1.389
86,3.615,-4.016,3.453
88,6.581,-2.843,4.254
90,7.165,-3.361,6.110
92,9.690,-1.936,8.418
94,11.689,0.659,9.611
96,13.871,0.713,10.174
98,15.279,3.409,10.648
100,15.987,3.218,12.982
