percent,ankle,knee,hip
0,14.707,6.856,18.312
2,13.391,8.962,18.815
4,10.690,9.143,18.104
6,8.423,9.174,17.186
8,6.180,9.436,16.463
10,4.723,10.344,15.833
12,1.358,11.248,14.633
14,-0.400,10.881,12.178
16,-4.074,10.271,11.316
18,-4.976,10.238,8.946
20,-7.017,11.326,7.854
22,-11.071,9.104,4.812
24,-12.547,10.446,2.106
26,-12.948,9.120,0.449
28,-14.512,8.227,-2.601
30,-17.119,7.768,-3.028
32,-17.202,6.689,-5.540
34,-18.175,4.552,-7.879
36,-17.813,2.459,-9.785
38,-18.306,2.013,-12.146
40,-19.332,1.212,-13.025
42,-17.847,-1.245,-13.794
44,-16.230,-0.965,-16.391
46,-16.327,-3.284,-15.969
48,-14.057,-3.725,-16.009
50,-13.653,-5.979,-17.381
52,-10.803,-5.834,-16.448
54,-8.355,-6.832,-16.402
56,-7.213,-7.112,-16.123
58,-4.033,-8.550,-14.984
60,-2.144,-9.523,-14.849
62,1.288,-9.413,-12.719
64,3.809,-8.382,-10.559
66,4.996,-9.746,-9.893
68,8.370,-8.136,-8.189
70,10.954,-8.144,-5.044
72,12.241,-8.525,-3.572
74,13.076,-7.586,0.016
76,15.976,-5.946,1.025
78,17.818,-6.307,4.654
80,18.532,-4.415,6.387
82,18.568,-4.100,8.925
84,19.263,-2.321,10.217
86,20.039,-0.453,12.435
88,20.119,-0.272,13.606
90,20.191,0.292,15.799
92,19.045,2.925,17.097
94,19.076,3.491,18.272
96,17.090,5.115,18.869
98,16.296,5.425,19.527
100,15.299,7.517,18.570
