percent,ankle,knee,hip
0,9.394,21.300,18.245
2,10.865,22.182,18.899
4,12.229,22.462,20.133
6,12.430,22.907,20.364
8,12.133,20.847,22.222
10,12.669,20.760,20.546
12,13.079,19.286,21.563
14,13.395,18.366,20.719
16,13.133,15.771,20.316
18,12.614,14.177,17.723
20,13.425,12.867,16.939
22,12.121,9.815,14.208
24,11.536,8.069,11.948
26,8.750,5.363,10.182
28,7.602,1.131,9.140
30,6.139,-1.063,6.385
32,4.889,-2.652,2.559
34,4.156,-5.232,0.272
36,2.345,-8.932,-1.088
38,1.898,-11.419,-5.155
40,0.199,-12.348,-6.021
42,-2.809,-14.073,-8.462
44,-3.328,-15.630,-10.471
46,-5.360,-18.235,-14.226
48,-6.394,-19.451,-14.512
50,-7.500,-19.909,-15.822
52,-9.696,-20.673,-17.666
54,-10.231,-20.862,-18.885
56,-10.333,-21.044,-20.050
58,-11.381,-20.524,-18.527
60,-10.526,-19.146,-20.386
62,-12.567,-18.152,-19.621
64,-12.472,-16.449,-18.001
66,-12.399,-14.181,-17.595
68,-10.440,-13.352,-15.546
70,-10.747,-9.401,-14.467
72,-9.852,-8.613,-12.827
74,-9.047,-6.298,-10.778
76,-7.399,-2.582,-8.723
78,-5.621,-0.934,-7.143
80,-5.882,3.578,-4.174
82,-3.662,4.347,-0.929
84,-1.466,7.441,0.884
86,-0.776,10.015,3.183
88,0.195,13.222,6.201
90,2.020,15.491,8.258
92,4.905,16.909,11.522
94,6.177,18.284,12.555
96,6.878,19.246,15.566
98,8.175,20.929,16.081
100,10.364,22.667,19.088
