percent,ankle,knee,hip
0,15.549,18.461,18.412
2,17.152,19.762,20.733
4,20.038,22.229,21.803
6,20.842,24.628,20.629
8,20.840,27.315,21.772
10,21.322,26.948,21.967
12,20.323,28.447,20.276
14,21.576,28.143,20.642
16,20.363,29.055,18.342
18,19.086,29.547,16.846
20,17.120,28.333,16.465
22,16.564,26.078,13.618
24,14.078,25.062,12.948
26,12.681,22.395,9.768
28,11.541,20.033,7.853
30,7.924,18.197,4.922
32,6.010,14.863,3.367
34,3.463,12.201,-0.365
36,0.606,8.861,-1.813
38,-0.423,3.692,-5.163
40,-3.027,1.885,-7.888
42,-5.589,-1.671,-9.328
44,-8.394,-6.908,-11.585
46,-11.573,-9.007,-14.578
48,-11.677,-12.254,-16.397
50,-15.080,-14.992,-16.105
52,-15.277,-18.929,-17.918
54,-16.659,-21.210,-18.947
56,-17.696,-22.653,-19.788
58,-19.312,-25.261,-18.777
60,-18.468,-25.993,-19.423
62,-18.702,-26.480,-19.832
64,-18.092,-26.259,-18.854
66,-18.944,-26.747,-16.543
68,-18.084,-26.741,-15.937
70,-15.483,-25.459,-13.838
72,-15.199,-23.839,-11.794
74,-12.392,-22.497,-9.845
76,-10.509,-19.751,-7.884
78,-9.279,-18.350,-5.505
80,-6.395,-16.283,-3.168
82,-3.593,-12.123,0.000
84,-1.423,-8.821,2.640
86,0.877,-5.399,4.799
88,3.953,-3.139,7.468
90,6.165,0.070,9.270
92,8.513,3.516,12.014
94,9.966,8.605,14.089
96,12.329,10.604,15.561
98,14.099,14.591,16.525
100,16.237,16.746,18.364
