percent,ankle,knee,hip
0,6.488,28.370,19.506
2,8.164,26.023,17.065
4,8.592,25.961,15.652
6,9.780,23.607,14.077
8,10.084,20.343,11.810
10,10.258,17.500,9.276
12,11.756,14.389,8.523
14,10.121,11.969,4.783
16,11.910,9.204,2.188
18,9.964,4.591,0.091
20,10.801,0.369,-2.555
22,10.393,-1.278,-4.084
24,9.323,-5.620,-6.738
26,8.657,-9.439,-9.286
28,8.184,-12.449,-12.034
30,7.849,-14.880,-14.110
32,6.127,-19.189,-15.302
34,5.555,-21.376,-16.737
36,3.949,-23.234,-16.878
38,3.353,-24.751,-18.746
40,1.468,-26.667,-19.463
42,-0.958,-27.384,-19.580
44,-2.158,-26.646,-18.442
46,-2.834,-28.151,-19.400
48,-3.437,-28.005,-18.208
50,-3.968,-25.705,-16.267
52,-5.027,-24.981,-14.678
54,-6.015,-22.832,-14.423
56,-6.521,-21.095,-11.517
58,-8.257,-17.749,-10.010
60,-8.304,-15.178,-7.714
62,-8.940,-13.426,-5.318
64,-8.666,-10.099,-2.502
66,-10.025,-5.514,-0.008
68,-9.083,-2.105,1.016
70,-8.972,1.594,4.954
72,-7.326,3.425,6.037
74,-8.384,7.998,8.774
76,-7.284,12.085,10.549
78,-6.772,14.938,13.357
80,-4.546,17.709,14.531
82,-3.608,20.721,16.112
84,-3.194,21.976,18.003
86,-1.723,24.655,19.791
88,-0.661,26.126,20.332
90,0.664,27.712,20.077
92,1.051,28.839,21.065
94,3.061,29.153,20.464
96,4.911,29.958,20.695
98,5.293,28.793,19.850
100,6.779,28.836,19.410
